customer_id,first_name,last_name,email,phone,country,city,customer_address,order_id,order_date,order_status,order_total,shipping_address,order_item_id,quantity,unit_price,item_subtotal,product_id,product_name,category,description,product_price,stock,payment_id,payment_method,payment_amount,payment_date,payment_status,transaction_id
31,Clayton,Wilcox,patricia00@example.net,214.851.3809x497,Iran,Morgantown,"4173 Madison Trail, Caseville, WA 46227",112,2025-01-20T08:49:44,shipped,782.36,"1752 James Centers, East Valerie, WY 42511",333,4,77.91,472.71,44,Others Knowledge,Books,Hope most bad certainly end discussion. Most use affect thing machine magazine develop voice.,318.5,897,112,credit_card,736.39,2024-11-30T18:23:09,refunded,8a018610-b528-49f5-b8d6-8e9dd4063236
31,Clayton,Wilcox,patricia00@example.net,214.851.3809x497,Iran,Morgantown,"4173 Madison Trail, Caseville, WA 46227",115,2024-11-28T16:17:49,processing,406.45,"47816 Henderson Inlet, Lawrenceville, WY 70441",341,3,399.18,340.87,24,Letter Local,Home & Garden,Report shoulder standard especially. Change several the open full. Day wide provide key what five.,152.43,376,115,paypal,294.53,2025-02-17T22:49:45,failed,83f3c7f4-cc95-4993-846e-346a541c4f9b
32,Monica,Curtis,lisa00@example.com,(725)990-8260x241,Belarus,Wisemouth,"Unit 1876 Box 3522, DPO AP 29091",90,2024-12-09T07:22:23,processing,258.92,"6697 Cindy Track Apt. 809, West Kristin, IN 88053",278,5,231.87,237.91,19,Court Detail,Furniture,Partner ground few field. I despite difficult call draw.,451.25,567,90,paypal,190.87,2025-04-30T19:33:26,completed,9c46465e-4b18-4d2b-afe5-d05c31f59576
32,Monica,Curtis,lisa00@example.com,(725)990-8260x241,Belarus,Wisemouth,"Unit 1876 Box 3522, DPO AP 29091",103,2024-11-25T06:32:41,pending,586.66,"193 White Trail Suite 931, North Lisa, MH 57891",310,4,131.32,217.09,26,Often Evening,Sports,Brother begin generation deep represent decade. Red home property north.,497.56,108,103,bank_transfer,677.16,2025-02-14T03:12:11,pending,ac545ca2-e376-46b2-9ea4-654deedd89b5
32,Monica,Curtis,lisa00@example.com,(725)990-8260x241,Belarus,Wisemouth,"Unit 1876 Box 3522, DPO AP 29091",103,2024-11-25T06:32:41,pending,586.66,"193 White Trail Suite 931, North Lisa, MH 57891",311,4,220.11,62.47,31,Six West,Books,Today life but political but. Community oil speech low call his.,311.1,484,103,bank_transfer,677.16,2025-02-14T03:12:11,pending,ac545ca2-e376-46b2-9ea4-654deedd89b5
32,Monica,Curtis,lisa00@example.com,(725)990-8260x241,Belarus,Wisemouth,"Unit 1876 Box 3522, DPO AP 29091",103,2024-11-25T06:32:41,pending,586.66,"193 White Trail Suite 931, North Lisa, MH 57891",312,5,372.14,288.7,41,Nor Discover,Furniture,Gun by north. Himself full prepare.,112.45,753,103,bank_transfer,677.16,2025-02-14T03:12:11,pending,ac545ca2-e376-46b2-9ea4-654deedd89b5
32,Monica,Curtis,lisa00@example.com,(725)990-8260x241,Belarus,Wisemouth,"Unit 1876 Box 3522, DPO AP 29091",103,2024-11-25T06:32:41,pending,586.66,"193 White Trail Suite 931, North Lisa, MH 57891",313,2,174.21,361.95,36,Including Mission,Sports,Television news soon grow type all agent. Network include indeed man drug listen learn health.,198.56,302,103,bank_transfer,677.16,2025-02-14T03:12:11,pending,ac545ca2-e376-46b2-9ea4-654deedd89b5
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",62,2025-09-05T16:33:15,cancelled,869.5,"694 Garcia Tunnel, East Johnmouth, IL 23684",191,1,486.33,141.33,43,Catch Large,Home & Garden,Father return ok day college consumer. Her live air none.,469.99,710,62,bank_transfer,482.22,2025-05-11T14:02:26,refunded,159dd7e1-61a0-4fa4-adb4-c3a82141a450
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",72,2025-07-06T03:53:22,shipped,214.5,"10103 Maria Stravenue Apt. 100, West Michael, ID 28151",220,1,165.91,284.53,46,Soon Finally,Books,Since after old hair ahead on. Security hair so bed change learn important.,328.47,366,72,cryptocurrency,504.35,2025-07-22T01:14:21,failed,de51b95e-03ea-4081-97c1-256c3a5b6a16
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",72,2025-07-06T03:53:22,shipped,214.5,"10103 Maria Stravenue Apt. 100, West Michael, ID 28151",221,3,313.21,147.39,1,Kid Myself,Furniture,Kitchen measure wonder ready even them. Mother against firm face free be. Team police first.,485.02,637,72,cryptocurrency,504.35,2025-07-22T01:14:21,failed,de51b95e-03ea-4081-97c1-256c3a5b6a16
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",151,2024-12-02T11:00:32,processing,307.75,"760 Robert Mission, Ruizview, NC 32561",457,3,476.05,288.62,18,Defense Late,Toys,Range significant couple. Country current have instead.,472.07,785,151,credit_card,220.61,2025-05-25T01:47:10,refunded,c1a512a2-5254-4884-8d33-a5b92b600de2
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",151,2024-12-02T11:00:32,processing,307.75,"760 Robert Mission, Ruizview, NC 32561",458,2,211.22,347.12,14,Into Civil,Home & Garden,However feeling long force new class strategy field. Investment no how business.,172.62,7,151,credit_card,220.61,2025-05-25T01:47:10,refunded,c1a512a2-5254-4884-8d33-a5b92b600de2
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",151,2024-12-02T11:00:32,processing,307.75,"760 Robert Mission, Ruizview, NC 32561",459,5,166.58,291.67,31,Six West,Books,Today life but political but. Community oil speech low call his.,311.1,484,151,credit_card,220.61,2025-05-25T01:47:10,refunded,c1a512a2-5254-4884-8d33-a5b92b600de2
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",151,2024-12-02T11:00:32,processing,307.75,"760 Robert Mission, Ruizview, NC 32561",460,4,80.51,306.41,34,Travel Outside,Furniture,Agreement road understand along assume include.,266.94,335,151,credit_card,220.61,2025-05-25T01:47:10,refunded,c1a512a2-5254-4884-8d33-a5b92b600de2
33,Jamie,Gonzalez,jasmine37@example.com,001-992-244-3057x5850,Portugal,Lake Joe,"8519 Justin Way Apt. 165, East Theresa, SC 21808",151,2024-12-02T11:00:32,processing,307.75,"760 Robert Mission, Ruizview, NC 32561",461,1,165.44,139.96,1,Kid Myself,Furniture,Kitchen measure wonder ready even them. Mother against firm face free be. Team police first.,485.02,637,151,credit_card,220.61,2025-05-25T01:47:10,refunded,c1a512a2-5254-4884-8d33-a5b92b600de2
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",40,2024-11-17T14:19:28,pending,179.17,"46573 Sandra Mews, Port Michael, RI 03689",122,1,320.28,332.15,41,Nor Discover,Furniture,Gun by north. Himself full prepare.,112.45,753,40,debit_card,682.17,2025-08-11T11:35:20,completed,91f40003-526b-4cbc-b56d-45158bd63bf9
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",40,2024-11-17T14:19:28,pending,179.17,"46573 Sandra Mews, Port Michael, RI 03689",123,3,218.71,210.62,25,White Her,Home & Garden,Wear season affect child. Skin east continue fish.,412.16,582,40,debit_card,682.17,2025-08-11T11:35:20,completed,91f40003-526b-4cbc-b56d-45158bd63bf9
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",40,2024-11-17T14:19:28,pending,179.17,"46573 Sandra Mews, Port Michael, RI 03689",124,2,320.06,94.32,24,Letter Local,Home & Garden,Report shoulder standard especially. Change several the open full. Day wide provide key what five.,152.43,376,40,debit_card,682.17,2025-08-11T11:35:20,completed,91f40003-526b-4cbc-b56d-45158bd63bf9
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",40,2024-11-17T14:19:28,pending,179.17,"46573 Sandra Mews, Port Michael, RI 03689",125,4,355.21,297.68,14,Into Civil,Home & Garden,However feeling long force new class strategy field. Investment no how business.,172.62,7,40,debit_card,682.17,2025-08-11T11:35:20,completed,91f40003-526b-4cbc-b56d-45158bd63bf9
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",40,2024-11-17T14:19:28,pending,179.17,"46573 Sandra Mews, Port Michael, RI 03689",126,1,355.96,481.04,33,Individual Federal,Beauty,Must get mean amount. Would to education goal girl.,472.32,36,40,debit_card,682.17,2025-08-11T11:35:20,completed,91f40003-526b-4cbc-b56d-45158bd63bf9
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",43,2025-07-22T21:39:56,delivered,266.93,"509 Ayers Road Suite 361, East Regina, MP 22253",134,4,51.78,126.94,50,Site Defense,Beauty,Effect unit work world rest cup. Possible city animal every police.,215.62,477,43,bank_transfer,282.47,2025-05-02T06:46:20,failed,c01cac80-0638-4914-b82a-d9d7399fed51
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",43,2025-07-22T21:39:56,delivered,266.93,"509 Ayers Road Suite 361, East Regina, MP 22253",135,2,77.04,274.22,35,Size Hospital,Home & Garden,Need control from tough section movement.,157.29,378,43,bank_transfer,282.47,2025-05-02T06:46:20,failed,c01cac80-0638-4914-b82a-d9d7399fed51
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",97,2025-07-18T22:34:58,shipped,118.7,"579 Shannon Flat Apt. 918, New Timothy, VA 61600",295,5,498.89,446.88,46,Soon Finally,Books,Since after old hair ahead on. Security hair so bed change learn important.,328.47,366,97,debit_card,212.87,2025-09-19T09:58:08,refunded,071245f4-30d2-4ae9-a71d-c977feff904f
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",97,2025-07-18T22:34:58,shipped,118.7,"579 Shannon Flat Apt. 918, New Timothy, VA 61600",296,4,279.56,264.58,26,Often Evening,Sports,Brother begin generation deep represent decade. Red home property north.,497.56,108,97,debit_card,212.87,2025-09-19T09:58:08,refunded,071245f4-30d2-4ae9-a71d-c977feff904f
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",97,2025-07-18T22:34:58,shipped,118.7,"579 Shannon Flat Apt. 918, New Timothy, VA 61600",297,2,390.81,126.69,38,Two Protect,Furniture,Begin among its stay indicate police room. Blue race edge. Four only likely whose.,190.01,278,97,debit_card,212.87,2025-09-19T09:58:08,refunded,071245f4-30d2-4ae9-a71d-c977feff904f
36,Mark,Gamble,lewiseric@example.net,+1-749-841-2956,Paraguay,West Leonardside,"27398 Ryan Center Suite 812, Brianville, LA 42881",97,2025-07-18T22:34:58,shipped,118.7,"579 Shannon Flat Apt. 918, New Timothy, VA 61600",298,2,300.77,259.08,16,Piece Start,Clothing,Film likely old several work. Rate bill sit. Report probably blue treatment set.,255.49,591,97,debit_card,212.87,2025-09-19T09:58:08,refunded,071245f4-30d2-4ae9-a71d-c977feff904f
38,Dustin,Smith,anthonytaylor@example.com,486-746-1000x3294,North Macedonia,Port Tonystad,"650 David Loaf Suite 506, Lake Alyssa, SC 80408",44,2024-12-01T10:50:58,shipped,540.45,"523 Anne Mountain, Brownmouth, LA 72845",136,2,122.39,244.17,40,Until Recently,Books,Office pull put might what. Law culture close of. Thus apply effect record agent red defense.,59.58,544,44,cryptocurrency,228.9,2025-06-08T22:41:33,pending,d57b21c5-1a6e-44c3-a8af-5a48c98bbf30
38,Dustin,Smith,anthonytaylor@example.com,486-746-1000x3294,North Macedonia,Port Tonystad,"650 David Loaf Suite 506, Lake Alyssa, SC 80408",44,2024-12-01T10:50:58,shipped,540.45,"523 Anne Mountain, Brownmouth, LA 72845",137,1,247.81,82.44,44,Others Knowledge,Books,Hope most bad certainly end discussion. Most use affect thing machine magazine develop voice.,318.5,897,44,cryptocurrency,228.9,2025-06-08T22:41:33,pending,d57b21c5-1a6e-44c3-a8af-5a48c98bbf30
38,Dustin,Smith,anthonytaylor@example.com,486-746-1000x3294,North Macedonia,Port Tonystad,"650 David Loaf Suite 506, Lake Alyssa, SC 80408",44,2024-12-01T10:50:58,shipped,540.45,"523 Anne Mountain, Brownmouth, LA 72845",138,4,106.74,178.37,8,Commercial Record,Electronics,Spend Mrs owner offer event responsibility.,479.56,800,44,cryptocurrency,228.9,2025-06-08T22:41:33,pending,d57b21c5-1a6e-44c3-a8af-5a48c98bbf30
38,Dustin,Smith,anthonytaylor@example.com,486-746-1000x3294,North Macedonia,Port Tonystad,"650 David Loaf Suite 506, Lake Alyssa, SC 80408",136,2024-12-30T09:19:48,shipped,155.02,"505 Nolan Common, Port Sabrinaville, NM 89397",409,4,160.11,182.34,15,Impact Yard,Beauty,Mission effort energy development budget try any. Play conference window benefit.,413.53,68,136,debit_card,844.05,2025-01-20T20:07:51,failed,8604fadd-8e59-47a4-8a4b-b4d4cd21ca26
39,Dana,Allen,christopherjohns@example.com,271-926-4314x582,Portugal,North Heather,"881 Melissa Ramp Suite 834, Antonioton, CO 37695",20,2025-05-29T07:38:08,delivered,297.04,"USNV Long, FPO AE 76548",58,5,243.32,95.28,20,Among Behavior,Electronics,Adult action often their school. Clearly mind for.,150.66,743,20,credit_card,891.12,2025-03-08T05:39:58,pending,fc1c684d-48c9-4488-94e6-bf9bf7c6d819
39,Dana,Allen,christopherjohns@example.com,271-926-4314x582,Portugal,North Heather,"881 Melissa Ramp Suite 834, Antonioton, CO 37695",20,2025-05-29T07:38:08,delivered,297.04,"USNV Long, FPO AE 76548",59,4,403.32,473.33,12,Almost Feeling,Clothing,Sometimes during human scene available blue. Woman whole out character.,173.84,823,20,credit_card,891.12,2025-03-08T05:39:58,pending,fc1c684d-48c9-4488-94e6-bf9bf7c6d819
39,Dana,Allen,christopherjohns@example.com,271-926-4314x582,Portugal,North Heather,"881 Melissa Ramp Suite 834, Antonioton, CO 37695",20,2025-05-29T07:38:08,delivered,297.04,"USNV Long, FPO AE 76548",60,2,466.14,239.67,38,Two Protect,Furniture,Begin among its stay indicate police room. Blue race edge. Four only likely whose.,190.01,278,20,credit_card,891.12,2025-03-08T05:39:58,pending,fc1c684d-48c9-4488-94e6-bf9bf7c6d819
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",100,2025-02-01T12:39:14,shipped,710.9,"652 Luis Valleys, Alexanderbury, OH 77803",304,4,160.83,363.31,31,Six West,Books,Today life but political but. Community oil speech low call his.,311.1,484,100,debit_card,360.7,2025-01-25T18:09:01,pending,633bb38f-25bc-47e1-b4e9-5379c27db67c
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",100,2025-02-01T12:39:14,shipped,710.9,"652 Luis Valleys, Alexanderbury, OH 77803",305,3,35.55,226.53,8,Commercial Record,Electronics,Spend Mrs owner offer event responsibility.,479.56,800,100,debit_card,360.7,2025-01-25T18:09:01,pending,633bb38f-25bc-47e1-b4e9-5379c27db67c
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",100,2025-02-01T12:39:14,shipped,710.9,"652 Luis Valleys, Alexanderbury, OH 77803",306,4,319.38,393.48,36,Including Mission,Sports,Television news soon grow type all agent. Network include indeed man drug listen learn health.,198.56,302,100,debit_card,360.7,2025-01-25T18:09:01,pending,633bb38f-25bc-47e1-b4e9-5379c27db67c
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",197,2025-03-14T15:39:55,shipped,614.78,"0927 Brian Courts Apt. 443, Smithfurt, MA 75495",583,3,437.68,424.73,30,Go Relate,Furniture,Visit than shoulder front already. Treat general leave behavior wonder reason bit.,289.83,746,197,debit_card,912.38,2025-01-13T03:45:42,refunded,32547a60-b07b-4fb9-a728-e445aa6cc38b
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",197,2025-03-14T15:39:55,shipped,614.78,"0927 Brian Courts Apt. 443, Smithfurt, MA 75495",584,2,331.51,124.22,1,Kid Myself,Furniture,Kitchen measure wonder ready even them. Mother against firm face free be. Team police first.,485.02,637,197,debit_card,912.38,2025-01-13T03:45:42,refunded,32547a60-b07b-4fb9-a728-e445aa6cc38b
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",197,2025-03-14T15:39:55,shipped,614.78,"0927 Brian Courts Apt. 443, Smithfurt, MA 75495",585,5,229.59,168.12,1,Kid Myself,Furniture,Kitchen measure wonder ready even them. Mother against firm face free be. Team police first.,485.02,637,197,debit_card,912.38,2025-01-13T03:45:42,refunded,32547a60-b07b-4fb9-a728-e445aa6cc38b
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",197,2025-03-14T15:39:55,shipped,614.78,"0927 Brian Courts Apt. 443, Smithfurt, MA 75495",586,3,18.23,211.03,28,Main Study,Furniture,Crime serve level call product grow. Crime case say worker agency note large.,499.21,720,197,debit_card,912.38,2025-01-13T03:45:42,refunded,32547a60-b07b-4fb9-a728-e445aa6cc38b
40,Kimberly,York,kellygarcia@example.com,340.819.7051,Mayotte,Lake Coreyhaven,"91510 Mcgee Wells Apt. 317, Lake Patrickside, MI 75011",197,2025-03-14T15:39:55,shipped,614.78,"0927 Brian Courts Apt. 443, Smithfurt, MA 75495",587,1,132.74,184.8,5,Guy Country,Furniture,City cultural evening say morning too. Data garden three budget democratic figure main.,249.9,66,197,debit_card,912.38,2025-01-13T03:45:42,refunded,32547a60-b07b-4fb9-a728-e445aa6cc38b
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",16,2025-08-26T01:19:21,processing,542.9,"44566 Garcia Lodge, West Lesliemouth, ND 66877",43,4,207.46,340.43,36,Including Mission,Sports,Television news soon grow type all agent. Network include indeed man drug listen learn health.,198.56,302,16,paypal,597.25,2025-02-26T01:48:05,completed,1437e376-b749-4221-9305-5f6a6e4cac10
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",16,2025-08-26T01:19:21,processing,542.9,"44566 Garcia Lodge, West Lesliemouth, ND 66877",44,5,498.44,334.16,20,Among Behavior,Electronics,Adult action often their school. Clearly mind for.,150.66,743,16,paypal,597.25,2025-02-26T01:48:05,completed,1437e376-b749-4221-9305-5f6a6e4cac10
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",16,2025-08-26T01:19:21,processing,542.9,"44566 Garcia Lodge, West Lesliemouth, ND 66877",45,3,268.75,451.69,8,Commercial Record,Electronics,Spend Mrs owner offer event responsibility.,479.56,800,16,paypal,597.25,2025-02-26T01:48:05,completed,1437e376-b749-4221-9305-5f6a6e4cac10
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",64,2025-09-12T12:09:45,cancelled,116.98,"351 Robert Bridge, Port Benjaminton, RI 15561",194,5,448.39,179.21,48,Deal Black,Home & Garden,Find all dream evening marriage. Until past event enjoy opportunity present.,167.28,359,64,debit_card,254.03,2024-12-06T11:01:09,refunded,9067c72e-f4b7-4223-927c-ec073a361ce3
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",64,2025-09-12T12:09:45,cancelled,116.98,"351 Robert Bridge, Port Benjaminton, RI 15561",195,5,446.92,174.82,23,Fear Likely,Sports,Home visit nearly itself. Financial partner anyone budget chance player.,254.98,320,64,debit_card,254.03,2024-12-06T11:01:09,refunded,9067c72e-f4b7-4223-927c-ec073a361ce3
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",92,2025-04-09T12:50:49,shipped,560.23,"70385 Connie Crescent Apt. 055, Farmerville, MH 88182",282,5,88.7,203.79,2,Office Age,Beauty,Law level class body wall method. Argue event big conference home.,143.09,975,92,paypal,853.94,2025-08-13T07:49:29,pending,6b5f9f40-4b2d-46c9-90f6-187eaa7d4ff6
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",92,2025-04-09T12:50:49,shipped,560.23,"70385 Connie Crescent Apt. 055, Farmerville, MH 88182",283,4,251.46,322.47,6,Per Community,Clothing,Five manage fish month. Measure much town network near population.,448.31,816,92,paypal,853.94,2025-08-13T07:49:29,pending,6b5f9f40-4b2d-46c9-90f6-187eaa7d4ff6
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",105,2025-11-03T18:21:59,pending,622.82,"25487 Hill Fort, Natalieshire, NJ 85729",316,5,427.78,265.14,28,Main Study,Furniture,Crime serve level call product grow. Crime case say worker agency note large.,499.21,720,105,cryptocurrency,94.7,2025-04-14T07:44:11,refunded,5ada05c0-c85f-4f23-9273-f6f13802594d
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",105,2025-11-03T18:21:59,pending,622.82,"25487 Hill Fort, Natalieshire, NJ 85729",317,2,119.4,184.47,42,Should Paper,Books,Everyone practice increase finish safe difficult well. Assume every must every.,112.76,213,105,cryptocurrency,94.7,2025-04-14T07:44:11,refunded,5ada05c0-c85f-4f23-9273-f6f13802594d
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",105,2025-11-03T18:21:59,pending,622.82,"25487 Hill Fort, Natalieshire, NJ 85729",318,4,69.33,107.98,45,Financial Buy,Toys,Level her memory will. Particularly kid inside radio participant house buy.,289.9,825,105,cryptocurrency,94.7,2025-04-14T07:44:11,refunded,5ada05c0-c85f-4f23-9273-f6f13802594d
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",147,2025-07-23T20:54:49,cancelled,149.58,"6051 Nancy Branch Suite 723, Lake Jamestown, WI 45431",443,5,23.63,120.29,46,Soon Finally,Books,Since after old hair ahead on. Security hair so bed change learn important.,328.47,366,147,cryptocurrency,735.55,2025-04-15T07:53:45,pending,f9d7db4e-d4a3-45c7-8a10-d8d4ff42aa90
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",147,2025-07-23T20:54:49,cancelled,149.58,"6051 Nancy Branch Suite 723, Lake Jamestown, WI 45431",444,5,67.98,190.08,49,Item Wear,Furniture,Teach leave family health will see information. Might thank tend its security.,70.52,79,147,cryptocurrency,735.55,2025-04-15T07:53:45,pending,f9d7db4e-d4a3-45c7-8a10-d8d4ff42aa90
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",147,2025-07-23T20:54:49,cancelled,149.58,"6051 Nancy Branch Suite 723, Lake Jamestown, WI 45431",445,2,331.61,338.33,26,Often Evening,Sports,Brother begin generation deep represent decade. Red home property north.,497.56,108,147,cryptocurrency,735.55,2025-04-15T07:53:45,pending,f9d7db4e-d4a3-45c7-8a10-d8d4ff42aa90
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",147,2025-07-23T20:54:49,cancelled,149.58,"6051 Nancy Branch Suite 723, Lake Jamestown, WI 45431",446,3,401.99,220.88,9,Kind Too,Clothing,Sell bag soon nothing direction. Forward seek choose establish western become full.,468.13,709,147,cryptocurrency,735.55,2025-04-15T07:53:45,pending,f9d7db4e-d4a3-45c7-8a10-d8d4ff42aa90
41,Lacey,Hernandez,dennis87@example.org,001-492-920-9801x02858,Nigeria,Michaelburgh,"26060 John Crossing, Lake Timothy, TX 58374",147,2025-07-23T20:54:49,cancelled,149.58,"6051 Nancy Branch Suite 723, Lake Jamestown, WI 45431",447,4,288.57,116.51,12,Almost Feeling,Clothing,Sometimes during human scene available blue. Woman whole out character.,173.84,823,147,cryptocurrency,735.55,2025-04-15T07:53:45,pending,f9d7db4e-d4a3-45c7-8a10-d8d4ff42aa90
42,Regina,Dean,dustin59@example.net,469-699-9221,Rwanda,Caitlinville,"45107 Parker Canyon, Johnborough, MP 49095",83,2025-10-19T14:57:04,cancelled,423.41,"8729 Townsend Port, Reginaldville, FM 79194",252,3,181.03,59.64,29,Computer Everybody,Home & Garden,Leader cup risk enjoy garden key public. Heavy themselves however have. Site seem kind two nothing.,173.45,721,83,cryptocurrency,758.87,2025-05-13T07:16:47,refunded,651d80cb-0262-4282-9b4c-fcd9158f00af
42,Regina,Dean,dustin59@example.net,469-699-9221,Rwanda,Caitlinville,"45107 Parker Canyon, Johnborough, MP 49095",83,2025-10-19T14:57:04,cancelled,423.41,"8729 Townsend Port, Reginaldville, FM 79194",253,1,406.17,256.89,45,Financial Buy,Toys,Level her memory will. Particularly kid inside radio participant house buy.,289.9,825,83,cryptocurrency,758.87,2025-05-13T07:16:47,refunded,651d80cb-0262-4282-9b4c-fcd9158f00af
42,Regina,Dean,dustin59@example.net,469-699-9221,Rwanda,Caitlinville,"45107 Parker Canyon, Johnborough, MP 49095",83,2025-10-19T14:57:04,cancelled,423.41,"8729 Townsend Port, Reginaldville, FM 79194",254,3,94.1,375.7,2,Office Age,Beauty,Law level class body wall method. Argue event big conference home.,143.09,975,83,cryptocurrency,758.87,2025-05-13T07:16:47,refunded,651d80cb-0262-4282-9b4c-fcd9158f00af
42,Regina,Dean,dustin59@example.net,469-699-9221,Rwanda,Caitlinville,"45107 Parker Canyon, Johnborough, MP 49095",83,2025-10-19T14:57:04,cancelled,423.41,"8729 Townsend Port, Reginaldville, FM 79194",255,2,36.67,267.55,5,Guy Country,Furniture,City cultural evening say morning too. Data garden three budget democratic figure main.,249.9,66,83,cryptocurrency,758.87,2025-05-13T07:16:47,refunded,651d80cb-0262-4282-9b4c-fcd9158f00af
